%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1626822651756289419,8489,1626822651756114498,gps_base,0,1,37.4275995,-122.1837857,8.702,10.349089000000001,0.0,0.0,0.0,10.349089000000001,0.0,0.0,0.0,51.739248999999994,2
1626822652239017834,8490,1626822652238872571,gps_base,0,1,37.427605299999996,-122.1837838,7.889,9.803161,0.0,0.0,0.0,9.803161,0.0,0.0,0.0,49.434960999999994,2
1626822652472760036,8491,1626822652472597950,gps_base,0,1,37.427618599999995,-122.18377609999999,7.542,9.320808999999999,0.0,0.0,0.0,9.320808999999999,0.0,0.0,0.0,48.066489,2
1626822652739142252,8492,1626822652738848758,gps_base,0,1,37.4276304,-122.18376769999999,7.321,10.504081000000001,0.0,0.0,0.0,10.504081000000001,0.0,0.0,0.0,55.234624000000004,2
1626822652989789538,8493,1626822652989665957,gps_base,0,1,37.4276347,-122.1837671,6.937,9.437184,0.0,0.0,0.0,9.437184,0.0,0.0,0.0,49.463089000000004,2
1626822653173248389,8494,1626822653173045314,gps_base,0,1,37.4276376,-122.1837649,6.633,8.584900000000001,0.0,0.0,0.0,8.584900000000001,0.0,0.0,0.0,44.675856,2
1626822653433327378,8495,1626822653433142089,gps_base,0,1,37.427639,-122.18376389999999,6.0680000000000005,8.208225,0.0,0.0,0.0,8.208225,0.0,0.0,0.0,42.44522499999999,2
1626822653698448652,8496,1626822653698223489,gps_base,0,1,37.4276404,-122.1837628,5.644,8.020223999999999,0.0,0.0,0.0,8.020223999999999,0.0,0.0,0.0,41.190724,2
1626822653941019454,8497,1626822653940884763,gps_base,0,1,37.4276413,-122.18376149999999,5.2860000000000005,7.845601000000001,0.0,0.0,0.0,7.845601000000001,0.0,0.0,0.0,40.030929,2
1626822654176259983,8498,1626822654175997241,gps_base,0,1,37.4276444,-122.18376099999999,4.884,7.6729,0.0,0.0,0.0,7.6729,0.0,0.0,0.0,38.962564,2
1626822654492263470,8499,1626822654492060568,gps_base,0,1,37.427647,-122.1837609,4.473,7.540516,0.0,0.0,0.0,7.540516,0.0,0.0,0.0,38.105929,2
1626822654759400363,8500,1626822654759216912,gps_base,0,1,37.427649699999996,-122.1837597,4.22,7.403841000000001,0.0,0.0,0.0,7.403841000000001,0.0,0.0,0.0,37.307663999999995,2
1626822655247583438,8501,1626822655247268957,gps_base,0,1,37.427651399999995,-122.1837578,3.7560000000000002,7.295401,0.0,0.0,0.0,7.295401,0.0,0.0,0.0,36.505764,2
1626822655744444043,8502,1626822655744321999,gps_base,0,1,37.4276531,-122.18375569999999,3.386,7.1984889999999995,0.0,0.0,0.0,7.1984889999999995,0.0,0.0,0.0,35.724529000000004,2
1626822655942786723,8503,1626822655942569991,gps_base,0,1,37.427655,-122.18375379999999,3.141,7.086244,0.0,0.0,0.0,7.086244,0.0,0.0,0.0,34.880835999999995,2
1626822656192912027,8504,1626822656192691829,gps_base,0,1,37.427656899999995,-122.18375189999999,2.8890000000000002,6.959044,0.0,0.0,0.0,6.959044,0.0,0.0,0.0,33.825855999999995,2
1626822656471786530,8505,1626822656471586094,gps_base,0,1,37.4276583,-122.18374929999999,2.694,6.859161000000001,0.0,0.0,0.0,6.859161000000001,0.0,0.0,0.0,33.131536000000004,2
1626822656692904085,8506,1626822656692733345,gps_base,0,1,37.4276597,-122.1837479,2.361,6.770403999999999,0.0,0.0,0.0,6.770403999999999,0.0,0.0,0.0,32.455809,2
1626822656938978247,8507,1626822656938872828,gps_base,0,1,37.4276623,-122.1837473,1.6520000000000001,6.661561,0.0,0.0,0.0,6.661561,0.0,0.0,0.0,31.573161,2
1626822657132830896,8508,1626822657132654124,gps_base,0,1,37.427681899999996,-122.1837353,1.6600000000000001,10.233600999999998,0.0,0.0,0.0,10.233600999999998,0.0,0.0,0.0,48.958009,2
1626822657456920101,8509,1626822657456798372,gps_base,0,1,37.427683,-122.1837343,1.2570000000000001,9.108324,0.0,0.0,0.0,9.108324,0.0,0.0,0.0,43.388569,2
1626822657691420841,8510,1626822657690974024,gps_base,0,1,37.4276845,-122.1837333,0.908,8.054244,0.0,0.0,0.0,8.054244,0.0,0.0,0.0,38.229489,2
1626822657939256053,8511,1626822657939074042,gps_base,0,1,37.4276858,-122.1837321,0.616,7.160976000000001,0.0,0.0,0.0,7.160976000000001,0.0,0.0,0.0,33.674808999999996,2
1626822658173992741,8512,1626822658173889321,gps_base,0,1,37.4276871,-122.18373079999999,0.337,6.5536,0.0,0.0,0.0,6.5536,0.0,0.0,0.0,30.580900000000003,2
1626822658383538787,8513,1626822658383195450,gps_base,0,1,37.4277065,-122.1837181,0.732,12.194064,0.0,0.0,0.0,12.194064,0.0,0.0,0.0,57.441241,2
1626822658697332651,8514,1626822658697054886,gps_base,0,1,37.4277095,-122.18371739999999,0.186,10.778089,0.0,0.0,0.0,10.778089,0.0,0.0,0.0,50.09808400000001,2
1626822658937384550,8515,1626822658937190160,gps_base,0,1,37.4277125,-122.18371649999999,-0.317,9.703225000000002,0.0,0.0,0.0,9.703225000000002,0.0,0.0,0.0,44.515584,2
1626822659190709958,8516,1626822659190275897,gps_base,0,1,37.427715899999995,-122.18371619999999,-1.046,8.803089,0.0,0.0,0.0,8.803089,0.0,0.0,0.0,39.300361,2
1626822659458837425,8517,1626822659458711323,gps_base,0,1,37.427718,-122.18371599999999,-1.694,8.020223999999999,0.0,0.0,0.0,8.020223999999999,0.0,0.0,0.0,35.295480999999995,2
1626822659698443158,8518,1626822659698280667,gps_base,0,1,37.4277204,-122.1837166,-2.567,7.300803999999999,0.0,0.0,0.0,7.300803999999999,0.0,0.0,0.0,31.292836000000005,2
1626822659918096461,8519,1626822659917964852,gps_base,0,1,37.427721999999996,-122.18371739999999,-3.37,6.744409,0.0,0.0,0.0,6.744409,0.0,0.0,0.0,28.143024999999998,2
1626822660189289759,8520,1626822660189153502,gps_base,0,1,37.4277237,-122.1837181,-4.224,6.145441000000001,0.0,0.0,0.0,6.145441000000001,0.0,0.0,0.0,24.990000999999996,2
1626822660444745248,8521,1626822660444585350,gps_base,0,1,37.4277261,-122.18371839999999,-4.931,5.688224999999999,0.0,0.0,0.0,5.688224999999999,0.0,0.0,0.0,22.543504000000002,2
1626822660693410138,8522,1626822660693296938,gps_base,0,1,37.4277285,-122.1837183,-5.546,5.368489000000001,0.0,0.0,0.0,5.368489000000001,0.0,0.0,0.0,20.738916000000003,2
1626822660936213231,8523,1626822660936044189,gps_base,0,1,37.4277306,-122.1837183,-6.19,4.999696000000001,0.0,0.0,0.0,4.999696000000001,0.0,0.0,0.0,18.852963999999997,2
1626822661190539871,8524,1626822661190342288,gps_base,0,1,37.4277327,-122.1837182,-6.8180000000000005,4.8488039999999994,0.0,0.0,0.0,4.8488039999999994,0.0,0.0,0.0,17.859075999999998,2
1626822661436949681,8525,1626822661436732552,gps_base,0,1,37.4277345,-122.1837185,-7.532,4.787344000000001,0.0,0.0,0.0,4.787344000000001,0.0,0.0,0.0,17.205903999999997,2
1626822661696959517,8526,1626822661696787040,gps_base,0,1,37.4277363,-122.1837187,-8.192,4.7349760000000005,0.0,0.0,0.0,4.7349760000000005,0.0,0.0,0.0,16.605625,2
1626822661931861662,8527,1626822661931684457,gps_base,0,1,37.4277387,-122.18371859999999,-8.813,4.682896,0.0,0.0,0.0,4.682896,0.0,0.0,0.0,16.016004,2
1626822662190980809,8528,1626822662190874216,gps_base,0,1,37.427740299999996,-122.18371839999999,-9.358,4.6311040000000006,0.0,0.0,0.0,4.6311040000000006,0.0,0.0,0.0,15.484225,2
1626822662438335246,8529,1626822662438017810,gps_base,0,1,37.4277425,-122.1837181,-9.951,4.562496,0.0,0.0,0.0,4.562496,0.0,0.0,0.0,14.799408999999999,2
1626822662691337966,8530,1626822662691125046,gps_base,0,1,37.4277449,-122.1837183,-10.755,4.473225000000001,0.0,0.0,0.0,4.473225000000001,0.0,0.0,0.0,13.853284,2
1626822662935345619,8531,1626822662935187067,gps_base,0,1,37.4277471,-122.1837187,-11.586,4.401604,0.0,0.0,0.0,4.401604,0.0,0.0,0.0,13.024881,2
1626822663185168781,8532,1626822663185012829,gps_base,0,1,37.427748099999995,-122.1837181,-11.98,4.376464,0.0,0.0,0.0,4.376464,0.0,0.0,0.0,12.766328999999999,2
1626822663439884158,8533,1626822663439714616,gps_base,0,1,37.4277491,-122.18371739999999,-12.351,4.351395999999999,0.0,0.0,0.0,4.351395999999999,0.0,0.0,0.0,12.517444,2
1626822663688191137,8534,1626822663688006481,gps_base,0,1,37.4277502,-122.1837168,-12.735,4.330560999999999,0.0,0.0,0.0,4.330560999999999,0.0,0.0,0.0,12.278016,2
1626822663938337290,8535,1626822663938183682,gps_base,0,1,37.4277514,-122.1837157,-13.048,4.301475999999999,0.0,0.0,0.0,4.301475999999999,0.0,0.0,0.0,12.096484000000002,2
1626822664191950747,8536,1626822664191763504,gps_base,0,1,37.427752399999996,-122.18371459999999,-13.289,4.2848999999999995,0.0,0.0,0.0,4.2848999999999995,0.0,0.0,0.0,11.999296,2
1626822664448133336,8537,1626822664447955951,gps_base,0,1,37.4277537,-122.18371359999999,-13.502,4.272489000000001,0.0,0.0,0.0,4.272489000000001,0.0,0.0,0.0,11.902500000000002,2
1626822664700508618,8538,1626822664700177874,gps_base,0,1,37.427754799999995,-122.18371239999999,-13.644,4.264225,0.0,0.0,0.0,4.264225,0.0,0.0,0.0,11.854249000000001,2
1626822664942855777,8539,1626822664942725234,gps_base,0,1,37.427755999999995,-122.18371119999999,-13.795,4.251843999999999,0.0,0.0,0.0,4.251843999999999,0.0,0.0,0.0,11.751184,2
1626822665178882692,8540,1626822665178722913,gps_base,0,1,37.427757,-122.1837097,-13.902000000000001,4.231249,0.0,0.0,0.0,4.231249,0.0,0.0,0.0,11.669056,2
1626822665437422397,8541,1626822665437227566,gps_base,0,1,37.427758399999995,-122.18370859999999,-14.008000000000001,4.223025000000001,0.0,0.0,0.0,4.223025000000001,0.0,0.0,0.0,11.573604000000001,2
1626822665689369151,8542,1626822665689087662,gps_base,0,1,37.4277592,-122.1837075,-14.169,4.210704,0.0,0.0,0.0,4.210704,0.0,0.0,0.0,11.478544,2
1626822665929027985,8543,1626822665928839423,gps_base,0,1,37.4277601,-122.1837065,-14.38,4.198401,0.0,0.0,0.0,4.198401,0.0,0.0,0.0,11.390625,2
1626822666180431264,8544,1626822666180301930,gps_base,0,1,37.4277611,-122.1837058,-14.627,4.194304,0.0,0.0,0.0,4.194304,0.0,0.0,0.0,11.323225,2
1626822666447842387,8545,1626822666447635274,gps_base,0,1,37.427762099999995,-122.1837051,-14.906,4.186115999999999,0.0,0.0,0.0,4.186115999999999,0.0,0.0,0.0,11.242609000000002,2
1626822666690967406,8546,1626822666690751102,gps_base,0,1,37.4277632,-122.1837037,-15.082,4.169763999999999,0.0,0.0,0.0,4.169763999999999,0.0,0.0,0.0,11.148921,2
1626822666936015627,8547,1626822666935786855,gps_base,0,1,37.4277643,-122.1837027,-15.354000000000001,4.157521000000001,0.0,0.0,0.0,4.157521000000001,0.0,0.0,0.0,11.068928999999999,2
1626822667183428685,8548,1626822667183269995,gps_base,0,1,37.4277653,-122.1837017,-15.631,4.145296,0.0,0.0,0.0,4.145296,0.0,0.0,0.0,10.995855999999998,2
1626822667439487394,8549,1626822667439315718,gps_base,0,1,37.4277666,-122.18370089999999,-15.901,4.133089,0.0,0.0,0.0,4.133089,0.0,0.0,0.0,10.923025,2
1626822667699181118,8550,1626822667699013045,gps_base,0,1,37.4277678,-122.1837001,-16.183,4.120899999999999,0.0,0.0,0.0,4.120899999999999,0.0,0.0,0.0,10.837264,2
1626822667946538722,8551,1626822667946264091,gps_base,0,1,37.427769399999995,-122.1836999,-16.808,4.100625,0.0,0.0,0.0,4.100625,0.0,0.0,0.0,10.647169,2
1626822668188659519,8552,1626822668188487749,gps_base,0,1,37.4277709,-122.1836996,-17.375,4.0804,0.0,0.0,0.0,4.0804,0.0,0.0,0.0,10.471696000000001,2
1626822668441298939,8553,1626822668441174396,gps_base,0,1,37.427771799999995,-122.18369919999999,-17.756,4.060225000000001,0.0,0.0,0.0,4.060225000000001,0.0,0.0,0.0,10.316944000000001,2
1626822668695052105,8554,1626822668694657104,gps_base,0,1,37.4277727,-122.18369849999999,-18.089,4.0441210000000005,0.0,0.0,0.0,4.0441210000000005,0.0,0.0,0.0,10.188864,2
